MV,#genre#
梁焕波+温瑞鸳-日头一出一点红(无原唱),http://em.21dtv.com/songs/60036664.mkv
刘欢-热天热地热太阳,http://em.21dtv.com/songs/60036283.mkv
刘一祯-人生最美第二春,http://em.21dtv.com/songs/60077363.mkv
黄妙如-人生自古谁无死,http://em.21dtv.com/songs/60090341.mkv
吴淑敏-阮是用心来爱你,http://em.21dtv.com/songs/60037081.mkv
谢雷-榕树下+北国之春(演唱会),http://em.21dtv.com/songs/60036700.mkv
程晨-人说山西好风光,http://em.21dtv.com/songs/60111333.mkv
张也-人说山西好风光,http://em.21dtv.com/songs/60036468.mkv
佚名-人说山西好风光,http://em.21dtv.com/songs/60036467.mkv
阎维文-人说山西好风光,http://em.21dtv.com/songs/60036466.mkv
彭丽媛-人说山西好风光,http://em.21dtv.com/songs/60036465.mkv
玩具船长-人生是七转八起,http://em.21dtv.com/songs/60119838.mkv
唐美华-人生若只如初见,http://em.21dtv.com/songs/60133514.mkv
望海高歌-人生若只如初见,http://em.21dtv.com/songs/60129204.mkv
宇桐非-人生若只如初见,http://em.21dtv.com/songs/60121583.mkv
王爱华-人生若只如初见,http://em.21dtv.com/songs/60112849.mkv
望海高歌-人生若只如初见,http://em.21dtv.com/songs/60112735.mkv
万传武-人生若只如初见,http://em.21dtv.com/songs/60101858.mkv
王韵壹-人生若只如初见,http://em.21dtv.com/songs/60086783.mkv
新子-人生若只如初见,http://em.21dtv.com/songs/60077359.mkv
佚名-人生亲像扮电影,http://em.21dtv.com/songs/60036433.mkv
王瑞霞-人生亲像扮电影,http://em.21dtv.com/songs/60036432.mkv
叶倩文-人生其实很简单,http://em.21dtv.com/songs/60036431.mkv
梁雁翎-若是你真想分开,http://em.21dtv.com/songs/60037112.mkv
SHINE-若是你在我身边,http://em.21dtv.com/songs/60037111.mkv
任贤齐-若是你在我身边(演唱会),http://em.21dtv.com/songs/60037110.mkv
曹寅-若是你能遇见她,http://em.21dtv.com/songs/60083737.mkv
关淑怡-仍是那么深爱你,http://em.21dtv.com/songs/60036598.mkv
晓依-让思念代替想你,http://em.21dtv.com/songs/60072334.mkv
程楚煜-让生命再走一回,http://em.21dtv.com/songs/60100359.mkv
