MV,#genre#
陈雷-越头作你去,http://em.21dtv.com/songs/60056611.mkv
陈彦宁-一天又一夜,http://em.21dtv.com/songs/60104556.mkv
雷诺儿-越痛越想你,http://em.21dtv.com/songs/60102918.mkv
游鸿明-一天一万年,http://em.21dtv.com/songs/60053728.mkv
小宝-一天一万年,http://em.21dtv.com/songs/60053727.mkv
孙淑媚-一天一万年,http://em.21dtv.com/songs/60053726.mkv
史啸吟-一天一万年,http://em.21dtv.com/songs/60053725.mkv
徐峰柏-一天一梦想,http://em.21dtv.com/songs/60079155.mkv
狄易达-一天一粒糖,http://em.21dtv.com/songs/60053718.mkv
黄立成-缘投与阿丑,http://em.21dtv.com/songs/60056110.mkv
MACHI-缘投与阿丑,http://em.21dtv.com/songs/60056109.mkv
孙莞-樱桃小丸子,http://em.21dtv.com/songs/60106772.mkv
贾璨璨-樱桃小公主,http://em.21dtv.com/songs/60087063.mkv
郑少秋-倚天屠龙记,http://em.21dtv.com/songs/60054097.mkv
郑少秋-倚天屠龙记(演唱会),http://em.21dtv.com/songs/60054096.mkv
陈小云-怨叹什路用,http://em.21dtv.com/songs/60095987.mkv
沈文程-怨叹什路用(无原唱),http://em.21dtv.com/songs/60095756.mkv
小凤凤-一条手巾仔,http://em.21dtv.com/songs/60053740.mkv
陈盈洁-一条手巾仔,http://em.21dtv.com/songs/60053739.mkv
锦绣二重唱-一同去郊游,http://em.21dtv.com/songs/60053743.mkv
佚名-怨叹你无情(无原唱),http://em.21dtv.com/songs/60056185.mkv
猪哥亮+周三珊-一条内酷带,http://em.21dtv.com/songs/60065353.mkv
C ALLSTAR-雨天没有你,http://em.21dtv.com/songs/60065410.mkv
MICHAEL LEARNS TO ROCK-you took my heart away,http://em.21dtv.com/songs/60006576.mkv
F.I.R-亚特兰提斯,http://em.21dtv.com/songs/60051904.mkv
猪哥亮-越头看自己,http://em.21dtv.com/songs/60056610.mkv
蔡义德-越头看人生,http://em.21dtv.com/songs/60070203.mkv
袁小迪-越头看人生,http://em.21dtv.com/songs/60066567.mkv
江蕙-越头看情路,http://em.21dtv.com/songs/60056609.mkv
陈一畅-一条旧围巾,http://em.21dtv.com/songs/60071430.mkv
黄妃-油桐花新娘,http://em.21dtv.com/songs/60054994.mkv
陈明章-油桐花新娘,http://em.21dtv.com/songs/60054993.mkv
林于雯-一天花手巾,http://em.21dtv.com/songs/60095640.mkv
温瑞鸳-一条花手巾(无原唱),http://em.21dtv.com/songs/60053731.mkv
郭赛伟-渊泰的小路,http://em.21dtv.com/songs/60118976.mkv
陈绮贞-雨天的尾巴,http://em.21dtv.com/songs/60055706.mkv
莫莫-一天的回忆,http://em.21dtv.com/songs/60072715.mkv
景岗山+艾雨-一天成永远,http://em.21dtv.com/songs/60081913.mkv
赵仰瑞-有她才有家,http://em.21dtv.com/songs/60135771.mkv
佚名-玉堂春-起解,http://em.21dtv.com/songs/60055792.mkv
易欣-一天爱一点,http://em.21dtv.com/songs/60053710.mkv
王建杰-一生作阵走,http://em.21dtv.com/songs/60107065.mkv
陈奕迅-一生中最爱,http://em.21dtv.com/songs/60053637.mkv
谭咏麟-一生中最爱(演唱会),http://em.21dtv.com/songs/60053636.mkv
谭咏麟+李克勤-一生中最爱(演唱会),http://em.21dtv.com/songs/60053635.mkv
陈浩德-一世钟意你(演唱会),http://em.21dtv.com/songs/60061824.mkv
庄学忠-一生只有你,http://em.21dtv.com/songs/60053628.mkv
王建杰-一生只有你,http://em.21dtv.com/songs/60053627.mkv
林姗-一生只有你,http://em.21dtv.com/songs/60053626.mkv
洪百慧-一生只有你,http://em.21dtv.com/songs/60053625.mkv
蔡小虎-一生只有你,http://em.21dtv.com/songs/60053624.mkv
佚名-一生只为你,http://em.21dtv.com/songs/60053622.mkv
杨臣刚-一生只为你,http://em.21dtv.com/songs/60053621.mkv
川子-有谁在思念,http://em.21dtv.com/songs/60113438.mkv
阿才-又是这秋季,http://em.21dtv.com/songs/60104527.mkv
庞龙+郭欢-一生足够了,http://em.21dtv.com/songs/60070150.mkv
陈百潭-赢是咱的名,http://em.21dtv.com/songs/60104569.mkv
王识贤-一生只爱你,http://em.21dtv.com/songs/60053613.mkv
双剑兄弟-一生只爱你,http://em.21dtv.com/songs/60053612.mkv
林心如-一生只爱你,http://em.21dtv.com/songs/60053611.mkv
司空雷-一生中爱过,http://em.21dtv.com/songs/60131238.mkv
山子华-月色映中天,http://em.21dtv.com/songs/60115132.mkv
罗敏庄-一生也在等,http://em.21dtv.com/songs/60053591.mkv
罗文+甄妮-一生有意义,http://em.21dtv.com/songs/60053609.mkv
叶倩文-愿死也为情,http://em.21dtv.com/songs/60056218.mkv
叶倩文-愿死也为情(演唱会),http://em.21dtv.com/songs/60056217.mkv
谢天笑-与声音跳舞(演唱会),http://em.21dtv.com/songs/60079334.mkv
陈琳-一三一三一,http://em.21dtv.com/songs/60053500.mkv
声音乐团-用声音守望,http://em.21dtv.com/songs/60080252.mkv
伊啦啦-一生一起走,http://em.21dtv.com/songs/60103072.mkv
花树-夜是一阕歌,http://em.21dtv.com/songs/60132828.mkv
刘德华-余生一起过,http://em.21dtv.com/songs/60079323.mkv
佚名-月色眼内浮,http://em.21dtv.com/songs/60056494.mkv
麋先生-野生游乐园,http://em.21dtv.com/songs/60133120.mkv
麋先生-野生游乐园,http://em.21dtv.com/songs/60132009.mkv
黄湘怡-一首摇篮曲,http://em.21dtv.com/songs/60080576.mkv
张学友-一生一火花,http://em.21dtv.com/songs/60053598.mkv
群星-一生一火花(演唱会),http://em.21dtv.com/songs/60053597.mkv
任静-一生一个梦,http://em.21dtv.com/songs/60053596.mkv
罗逻圣-耶稣拥抱你,http://em.21dtv.com/songs/60129488.mkv
陈慧琳-一生一爱情,http://em.21dtv.com/songs/60053593.mkv
陈慧琳-一生一爱情(演唱会),http://em.21dtv.com/songs/60053592.mkv
B.Gs-1+4+1,http://em.21dtv.com/songs/60115566.mkv
棉花囡囡-又是下雨天,http://em.21dtv.com/songs/60084455.mkv
刘娅婷-优伤小夜曲,http://em.21dtv.com/songs/60062681.mkv
988群星-一首新年歌,http://em.21dtv.com/songs/60097479.mkv
童唱-银色小木舟(无原唱),http://em.21dtv.com/songs/60054352.mkv
蔡秋凤-一生为着你,http://em.21dtv.com/songs/60053583.mkv
蔡秋凤-雨水我问你,http://em.21dtv.com/songs/60055699.mkv
方瑞娥+高向鹏-一生袜分离,http://em.21dtv.com/songs/60053580.mkv
马浚伟-一生忘不了,http://em.21dtv.com/songs/60053582.mkv
中岛美嘉-桜色舞うころ,http://em.21dtv.com/songs/60054454.mkv
晓月-忧伤天蝎座,http://em.21dtv.com/songs/60079260.mkv
蒋易-有谁听说过,http://em.21dtv.com/songs/60055312.mkv
郑少秋-一生拖你走,http://em.21dtv.com/songs/60053579.mkv
郑少秋-一生拖你手,http://em.21dtv.com/songs/60093280.mkv
草蜢-也算是缘份(无原唱),http://em.21dtv.com/songs/60052427.mkv
苏芮-也算是奇迹,http://em.21dtv.com/songs/60052426.mkv
阿普萨萨-一生是朋友,http://em.21dtv.com/songs/60121050.mkv
裘海正-雨伞是媒红,http://em.21dtv.com/songs/60086170.mkv
庄蕙如-雨伞是媒红,http://em.21dtv.com/songs/60084462.mkv
彭炽权+叶幼琪-易水送荆轲(戏曲),http://em.21dtv.com/songs/60092661.mkv
天籁回音-一生守护你,http://em.21dtv.com/songs/60102084.mkv
钱惠丽+方亚芬-月色溶溶夜,http://em.21dtv.com/songs/60056493.mkv
卡拉OK-夜深人敲门,http://em.21dtv.com/songs/60090772.mkv
曾心梅-有谁人来陪,http://em.21dtv.com/songs/60055311.mkv
赖铭伟-伊是阮老爸,http://em.21dtv.com/songs/60131836.mkv
佚名-夜深人静后,http://em.21dtv.com/songs/60052647.mkv
秋雨-又是秋雨夜,http://em.21dtv.com/songs/60120837.mkv
