MV,#genre#
许巍-救赎之旅,http://em.21dtv.com/songs/60104427.mkv
吴小豪-金沙之恋,http://em.21dtv.com/songs/60087558.mkv
铁木尔-金色珠兰,http://em.21dtv.com/songs/60024075.mkv
古巨基-几时再见(演唱会),http://em.21dtv.com/songs/60022665.mkv
陈慧娴-几时再见(演唱会),http://em.21dtv.com/songs/60022664.mkv
陈兴瑜-今生注定,http://em.21dtv.com/songs/60072080.mkv
高明骏+王馨平-今生注定,http://em.21dtv.com/songs/60023815.mkv
潘嘉丽-计时炸弹,http://em.21dtv.com/songs/60022673.mkv
何杰-今生最爱,http://em.21dtv.com/songs/60107495.mkv
何杰-今生最爱,http://em.21dtv.com/songs/60097175.mkv
吴雨霏-洁身自爱,http://em.21dtv.com/songs/60095274.mkv
张程-今生最爱,http://em.21dtv.com/songs/60023819.mkv
王程明-今生最爱,http://em.21dtv.com/songs/60023818.mkv
骆超勇-今生最爱,http://em.21dtv.com/songs/60023817.mkv
张国荣-洁身自爱,http://em.21dtv.com/songs/60023605.mkv
陈慧琳-洁身自爱,http://em.21dtv.com/songs/60023604.mkv
彭羚-绝色音展(无原唱),http://em.21dtv.com/songs/60038875.mkv
枫舞+云菲菲-今世有缘,http://em.21dtv.com/songs/60132625.mkv
徐泽-今世有缘,http://em.21dtv.com/songs/60109360.mkv
蒋蒋-绝世优雅,http://em.21dtv.com/songs/60106255.mkv
访玉+枫舞-今世有缘,http://em.21dtv.com/songs/60102736.mkv
张榜强-几时烟雨,http://em.21dtv.com/songs/60099236.mkv
李明洋-今生有缘,http://em.21dtv.com/songs/60081060.mkv
云菲菲-今世有缘,http://em.21dtv.com/songs/60023823.mkv
吴奇隆+王韵婵-今生有约,http://em.21dtv.com/songs/60023811.mkv
庹宗华-今生有约(无原唱),http://em.21dtv.com/songs/60023810.mkv
黄文星-绝世英雄,http://em.21dtv.com/songs/60082264.mkv
姜涵-姜水源头,http://em.21dtv.com/songs/60110126.mkv
谭咏麟-爵士怨曲 (演唱会),http://em.21dtv.com/songs/60024877.mkv
