MV,#genre#
刘美君-tell you my story,http://em.21dtv.com/songs/60005496.mkv
杨腾-天涯陌路,http://em.21dtv.com/songs/60133858.mkv
佚名-太阳落山,http://em.21dtv.com/songs/60041386.mkv
叶俊华-桃源浪暖,http://em.21dtv.com/songs/60105679.mkv
春妹-天涯浪迹,http://em.21dtv.com/songs/60042260.mkv
HITA-桃叶临渡,http://em.21dtv.com/songs/60133209.mkv
吴俊宏+林良欢-添油加醋,http://em.21dtv.com/songs/60064976.mkv
陈佳瑜-太阳花开,http://em.21dtv.com/songs/60085761.mkv
张义杰-天涯海角,http://em.21dtv.com/songs/60067488.mkv
郑伊健-天涯海角,http://em.21dtv.com/songs/60042255.mkv
王力宏-天涯海角,http://em.21dtv.com/songs/60042254.mkv
阿杜-天涯海角,http://em.21dtv.com/songs/60042253.mkv
脱拉库-太阳回家,http://em.21dtv.com/songs/60041385.mkv
阿佳组合-天域呼唤,http://em.21dtv.com/songs/60126341.mkv
李浩民-天涯何处,http://em.21dtv.com/songs/60086879.mkv
大哲-天涯歌仔,http://em.21dtv.com/songs/60080109.mkv
秀兰玛雅-同一个人,http://em.21dtv.com/songs/60042700.mkv
陈奕迅-他一个人,http://em.21dtv.com/songs/60041123.mkv
陈奕迅-他一个人(演唱会),http://em.21dtv.com/songs/60041122.mkv
索朗扎西-太阳姑娘,http://em.21dtv.com/songs/60128297.mkv
宁可-天涯歌女,http://em.21dtv.com/songs/60111001.mkv
洪禄云+枫舞-天涯歌女,http://em.21dtv.com/songs/60083908.mkv
叶丽仪-天涯歌女(演唱会),http://em.21dtv.com/songs/60083907.mkv
周华健-天涯歌女,http://em.21dtv.com/songs/60077912.mkv
刘韵-天涯歌女(演唱会),http://em.21dtv.com/songs/60077911.mkv
紫薇-天涯歌女,http://em.21dtv.com/songs/60042247.mkv
周璇-天涯歌女,http://em.21dtv.com/songs/60042246.mkv
张燕-天涯歌女,http://em.21dtv.com/songs/60042245.mkv
徐小凤-天涯歌女,http://em.21dtv.com/songs/60042244.mkv
谢采妘-天涯歌女,http://em.21dtv.com/songs/60042243.mkv
郭彤-天涯歌女,http://em.21dtv.com/songs/60042242.mkv
费玉清-天涯歌女,http://em.21dtv.com/songs/60042241.mkv
邓丽君-天涯歌女,http://em.21dtv.com/songs/60042240.mkv
陈艺鹏-天涯歌女,http://em.21dtv.com/songs/60042239.mkv
陈松伶-天涯歌女,http://em.21dtv.com/songs/60042238.mkv
蔡红虹-天涯歌女,http://em.21dtv.com/songs/60042237.mkv
杨钰莹-天涯歌女(演唱会),http://em.21dtv.com/songs/60042236.mkv
苏珊-天涯歌女(演唱会),http://em.21dtv.com/songs/60042235.mkv
华娃-天涯歌女(演唱会),http://em.21dtv.com/songs/60042234.mkv
陈洁丽-天涯歌女(演唱会),http://em.21dtv.com/songs/60042233.mkv
蔡琴-天涯歌女(HD演唱会),http://em.21dtv.com/songs/60042232.mkv
蔡国庆-同一个梦,http://em.21dtv.com/songs/60102712.mkv
赛娅-同一个梦,http://em.21dtv.com/songs/60066349.mkv
周杰伦-天涯过客,http://em.21dtv.com/songs/60108395.mkv
周杰伦-天涯过客,http://em.21dtv.com/songs/60107597.mkv
周杰伦-天涯过客,http://em.21dtv.com/songs/60106704.mkv
郑少秋+李美慧-天涯孤客(演唱会),http://em.21dtv.com/songs/60077913.mkv
郑少秋-天涯孤客,http://em.21dtv.com/songs/60042252.mkv
佚名-天涯孤客,http://em.21dtv.com/songs/60042251.mkv
巫奇-天涯孤客,http://em.21dtv.com/songs/60042250.mkv
张德兰+区瑞强-天涯孤客(演唱会),http://em.21dtv.com/songs/60042249.mkv
高安+艳菲儿-同一个家,http://em.21dtv.com/songs/60061635.mkv
傅仕伦-太阳公公,http://em.21dtv.com/songs/60041381.mkv
谢雷-天涯芳草,http://em.21dtv.com/songs/60042231.mkv
吕珊+颜福伟-天涯芳草(演唱会),http://em.21dtv.com/songs/60042230.mkv
孙燕姿-太阳底下,http://em.21dtv.com/songs/60041380.mkv
陈盈洁-天有打算,http://em.21dtv.com/songs/60042282.mkv
林小龙-同样的你,http://em.21dtv.com/songs/60116966.mkv
厉娜-讨厌电话,http://em.21dtv.com/songs/60041629.mkv
温兆伦+陈松龄-田园春梦,http://em.21dtv.com/songs/60061631.mkv
温兆伦+陈松伶-田园春梦,http://em.21dtv.com/songs/60042343.mkv
郑少秋+关菊英-田园春梦(演唱会),http://em.21dtv.com/songs/60042342.mkv
关菊英+伍卫国-田园春梦(演唱会),http://em.21dtv.com/songs/60042341.mkv
荒山亮-天涯朝暮,http://em.21dtv.com/songs/60042228.mkv
刘德华-头也不回,http://em.21dtv.com/songs/60042891.mkv
格格-天下最美,http://em.21dtv.com/songs/60130491.mkv
哈桑-天下最美,http://em.21dtv.com/songs/60106721.mkv
格格-天下最美,http://em.21dtv.com/songs/60062383.mkv
孙淑媚-疼惜自己,http://em.21dtv.com/songs/60077856.mkv
千百惠-推销自己,http://em.21dtv.com/songs/60042977.mkv
何润东-贴心知己,http://em.21dtv.com/songs/60042465.mkv
金久哲-天下纵横,http://em.21dtv.com/songs/60120035.mkv
那英+萱萱+朱克+姚贝娜+侯磊-妥协之歌,http://em.21dtv.com/songs/60081548.mkv
许志安-天下之大(演唱会),http://em.21dtv.com/songs/60042209.mkv
中国人民解放军三军仪仗队-铁血忠诚,http://em.21dtv.com/songs/60119229.mkv
W.K-听雪在唱,http://em.21dtv.com/songs/60083925.mkv
韩晓辉-天下游子,http://em.21dtv.com/songs/60134444.mkv
邓志驹-啼笑因缘(戏曲),http://em.21dtv.com/songs/60093247.mkv
张德兰-啼笑姻缘(演唱会),http://em.21dtv.com/songs/60068704.mkv
尹光-啼笑姻缘(演唱会),http://em.21dtv.com/songs/60061625.mkv
佚名-啼笑姻缘,http://em.21dtv.com/songs/60041694.mkv
陈小春-啼笑姻缘,http://em.21dtv.com/songs/60041693.mkv
钟欣桐-啼笑姻缘(演唱会),http://em.21dtv.com/songs/60041692.mkv
郑少秋-啼笑姻缘(演唱会),http://em.21dtv.com/songs/60041691.mkv
仙杜拉-啼笑姻缘(演唱会),http://em.21dtv.com/songs/60041690.mkv
韩磊-天下英雄,http://em.21dtv.com/songs/60083904.mkv
李嘉-疼惜一世,http://em.21dtv.com/songs/60041671.mkv
江淑娜-谈笑一生,http://em.21dtv.com/songs/60041452.mkv
昊龙-天心永乐,http://em.21dtv.com/songs/60100081.mkv
蔡其平-谈谐小曲,http://em.21dtv.com/songs/60088596.mkv
潘昱瑾-踏雪寻梅,http://em.21dtv.com/songs/60116121.mkv
王莉-踏雪寻梦,http://em.21dtv.com/songs/60113882.mkv
朱妍-踏雪寻梅,http://em.21dtv.com/songs/60041211.mkv
佚名-踏雪寻梅,http://em.21dtv.com/songs/60041210.mkv
吴彤-踏雪寻梅,http://em.21dtv.com/songs/60041209.mkv
韦秀娴-踏雪寻梅,http://em.21dtv.com/songs/60041208.mkv
童唱-踏雪寻梅,http://em.21dtv.com/songs/60041207.mkv
彭丽媛-踏雪寻梅,http://em.21dtv.com/songs/60041206.mkv
张馨文-同享幸福,http://em.21dtv.com/songs/60113503.mkv
羽泉-天下无贼,http://em.21dtv.com/songs/60042204.mkv
羽泉-天下无贼(演唱会),http://em.21dtv.com/songs/60042203.mkv
张靓颖-天下无双,http://em.21dtv.com/songs/60135248.mkv
安琥+姜武-天下无双,http://em.21dtv.com/songs/60117670.mkv
张靓颖-天下无双,http://em.21dtv.com/songs/60042201.mkv
陈奕迅-天下无双,http://em.21dtv.com/songs/60042200.mkv
张学友-天下无双(演唱会),http://em.21dtv.com/songs/60042199.mkv
梁咏琪-天下无双(演唱会),http://em.21dtv.com/songs/60042198.mkv
陈奕迅-天下无双(HD演唱会),http://em.21dtv.com/songs/60042197.mkv
邰正宵-童心未泯,http://em.21dtv.com/songs/60042767.mkv
荒山亮-天下无疆,http://em.21dtv.com/songs/60062484.mkv
吕雯-逃学威凤,http://em.21dtv.com/songs/60087550.mkv
吕雯-逃学威风,http://em.21dtv.com/songs/60041558.mkv
郁可唯+张哲瀚-天下无敌,http://em.21dtv.com/songs/60132984.mkv
连扬-天下无敌,http://em.21dtv.com/songs/60085792.mkv
熊汝霖-天下无敌,http://em.21dtv.com/songs/60042196.mkv
王蓉-天下无敌,http://em.21dtv.com/songs/60042195.mkv
蒋小涵-太行童谣,http://em.21dtv.com/songs/60041319.mkv
黄琪-铜兴天下,http://em.21dtv.com/songs/60042727.mkv
于文华+尹相杰-同喜同喜,http://em.21dtv.com/songs/60042688.mkv
王少峰+方怡萍-天下太平,http://em.21dtv.com/songs/60077909.mkv
张学友+陈奕迅-天下太平,http://em.21dtv.com/songs/60042194.mkv
卢秀梅-同喜同乐,http://em.21dtv.com/songs/60042687.mkv
蒋舟+唐馨妍-同心同行,http://em.21dtv.com/songs/60099472.mkv
陶静-同学是缘,http://em.21dtv.com/songs/60107339.mkv
后弦-逃学书童,http://em.21dtv.com/songs/60087542.mkv
风语-踏雪思情,http://em.21dtv.com/songs/60131984.mkv
NC.A-通信时间,http://em.21dtv.com/songs/60110783.mkv
佚名-贴心收藏,http://em.21dtv.com/songs/60042464.mkv
秋裤大叔+冷漠-铁血柔情,http://em.21dtv.com/songs/60108783.mkv
冷漠+赵小兵-铁血柔情,http://em.21dtv.com/songs/60077939.mkv
天庥-天庥日记,http://em.21dtv.com/songs/60112606.mkv
陈展鹏-天性如此,http://em.21dtv.com/songs/60042221.mkv
黄晓明-天蝎情人,http://em.21dtv.com/songs/60042217.mkv
七郎-他乡情歌,http://em.21dtv.com/songs/60041116.mkv
韩红-天下平安,http://em.21dtv.com/songs/60103709.mkv
林采缇-偷心OL,http://em.21dtv.com/songs/60109462.mkv
王莱+佳慧-疼惜女人,http://em.21dtv.com/songs/60104319.mkv
