MV,#genre#
邱贤桂-深深爱着你,http://em.21dtv.com/songs/60124554.mkv
容儿-深深爱着你,http://em.21dtv.com/songs/60038353.mkv
张克帆-深深爱着你(无原唱),http://em.21dtv.com/songs/60038352.mkv
罗钢-谁说爱没错,http://em.21dtv.com/songs/60040113.mkv
熊照华-深深爱过你,http://em.21dtv.com/songs/60120738.mkv
薛之谦-深深爱过你,http://em.21dtv.com/songs/60038350.mkv
FYFE DANGERFIELD-shes always a woman,http://em.21dtv.com/songs/60073865.mkv
糖果枪-时速240,http://em.21dtv.com/songs/60039159.mkv
吴文煜-生日最快乐,http://em.21dtv.com/songs/60038623.mkv
龙劭华-随人着保重(无原唱),http://em.21dtv.com/songs/60040935.mkv
龙千玉-谁人心袜痛,http://em.21dtv.com/songs/60040081.mkv
邱淑君-谁人心袜痛(无原唱),http://em.21dtv.com/songs/60040080.mkv
白冰冰-谁人无心事,http://em.21dtv.com/songs/60040079.mkv
佚名-谁让我流泪,http://em.21dtv.com/songs/60040055.mkv
潘美辰-谁让我流泪(无原唱),http://em.21dtv.com/songs/60040054.mkv
佚名-谁人无将来,http://em.21dtv.com/songs/60040078.mkv
甲子慧-谁人疼惜我,http://em.21dtv.com/songs/60093758.mkv
孙淑媚-谁人替阮想,http://em.21dtv.com/songs/60040077.mkv
男声-谁人陪伴我,http://em.21dtv.com/songs/60040076.mkv
李小飞-谁人陪伴我,http://em.21dtv.com/songs/60040075.mkv
合唱-谁人陪伴我,http://em.21dtv.com/songs/60040074.mkv
吴建豪-谁让你流泪,http://em.21dtv.com/songs/60040049.mkv
吴建豪-谁让你流泪(演唱会),http://em.21dtv.com/songs/60040048.mkv
佚名-谁人来痛惜,http://em.21dtv.com/songs/60040070.mkv
陈一郎-谁人了解我,http://em.21dtv.com/songs/60040072.mkv
蔡秋凤-谁人了解我,http://em.21dtv.com/songs/60040071.mkv
刘孟哲-生日快乐歌(演唱会),http://em.21dtv.com/songs/60086822.mkv
陈美安-谁人甲我比,http://em.21dtv.com/songs/60068674.mkv
杨宗宪-谁人甲我比,http://em.21dtv.com/songs/60040067.mkv
王建杰-谁人甲我比,http://em.21dtv.com/songs/60040066.mkv
黄乙玲-谁人甲我比,http://em.21dtv.com/songs/60040065.mkv
陈中-谁人甲我比,http://em.21dtv.com/songs/60040064.mkv
唐俪-谁人甲阮惜,http://em.21dtv.com/songs/60130205.mkv
邱芸子+叶诺帆-谁人甲阮疼,http://em.21dtv.com/songs/60120997.mkv
庄学忠-谁人会了解,http://em.21dtv.com/songs/60040063.mkv
余天-谁人会了解,http://em.21dtv.com/songs/60040062.mkv
佚名-谁人会了解,http://em.21dtv.com/songs/60040061.mkv
谢和弦-虽然很芭乐,http://em.21dtv.com/songs/60040909.mkv
刘小娜-生日的祝福,http://em.21dtv.com/songs/60038601.mkv
张可儿-诗人的眼泪,http://em.21dtv.com/songs/60126866.mkv
游鸿明-诗人的眼泪,http://em.21dtv.com/songs/60038874.mkv
翁立友-双人的舞步,http://em.21dtv.com/songs/60039861.mkv
江宏恩+林子娟-三人的世界,http://em.21dtv.com/songs/60066287.mkv
陈羑-生日的暮棰,http://em.21dtv.com/songs/60099589.mkv
佚名-输人不输阵,http://em.21dtv.com/songs/60039758.mkv
龙千玉-输人不输阵,http://em.21dtv.com/songs/60039757.mkv
张艾文-生日不快乐,http://em.21dtv.com/songs/60038599.mkv
林展逸-生趣真生趣,http://em.21dtv.com/songs/60038596.mkv
李卓庭-手枪与玫瑰,http://em.21dtv.com/songs/60039627.mkv
春妹-深情永绸缪,http://em.21dtv.com/songs/60038336.mkv
S.H.E-深情永不变,http://em.21dtv.com/songs/60090433.mkv
ADMAN-抒情心摇滚,http://em.21dtv.com/songs/60039741.mkv
[Group]
groupName=十六万歌曲MV等 - 76
范大海-双庆堂之歌,http://em.21dtv.com/songs/60093591.mkv
罗时丰-伤情伤心歌(无原唱),http://em.21dtv.com/songs/60037825.mkv
马忠伟-失去全世界,http://em.21dtv.com/songs/60129800.mkv
陶靖-失去你之后,http://em.21dtv.com/songs/60126416.mkv
梁汉文-三千年开花(演唱会),http://em.21dtv.com/songs/60037290.mkv
孟庭苇-拭去你的泪,http://em.21dtv.com/songs/60039379.mkv
萧敬腾-殭尸全明星,http://em.21dtv.com/songs/60112184.mkv
孙燕姿-失去了意义,http://em.21dtv.com/songs/60090928.mkv
李克勤-三千零一夜,http://em.21dtv.com/songs/60037286.mkv
李克勤-三千零一夜(演唱会),http://em.21dtv.com/songs/60037285.mkv
TWINS-神奇两女侠(演唱会),http://em.21dtv.com/songs/60038485.mkv
黄凯芹-深秋立楼头,http://em.21dtv.com/songs/60129834.mkv
徐小凤-深秋立楼头,http://em.21dtv.com/songs/60038344.mkv
徐小凤-深秋立楼头(演唱会),http://em.21dtv.com/songs/60038343.mkv
梁静茹-失去了方向,http://em.21dtv.com/songs/60038825.mkv
佚名-深情看世界,http://em.21dtv.com/songs/60038323.mkv
林良乐-深情井已冷(无原唱),http://em.21dtv.com/songs/60038322.mkv
陈奕迅-神奇化妆师,http://em.21dtv.com/songs/60064857.mkv
施文彬-十七号公路,http://em.21dtv.com/songs/60118617.mkv
容中尔甲-三千个祝愿,http://em.21dtv.com/songs/60037284.mkv
姜鹏-抒情歌最美,http://em.21dtv.com/songs/60119404.mkv
陈雷-伤情过路人,http://em.21dtv.com/songs/60037822.mkv
曹格-三七二十一,http://em.21dtv.com/songs/60037280.mkv
王洪迪-三七二零一,http://em.21dtv.com/songs/60085671.mkv
刘祖栋-失去的战场,http://em.21dtv.com/songs/60101982.mkv
徐羽泽-失去的真爱,http://em.21dtv.com/songs/60072394.mkv
侯志坚-深情到永远,http://em.21dtv.com/songs/60038315.mkv
谭晶-神奇的阳美,http://em.21dtv.com/songs/60038484.mkv
林爽-伤情的月亮,http://em.21dtv.com/songs/60083761.mkv
陈晓东-深情的眼睛,http://em.21dtv.com/songs/60038318.mkv
姚敏男-失去的约定(无原唱),http://em.21dtv.com/songs/60038823.mkv
小琢-深秋的香梦,http://em.21dtv.com/songs/60111027.mkv
布仁巴雅尔-神奇的小河,http://em.21dtv.com/songs/60101339.mkv
红孩儿-神奇的旋风(无原唱),http://em.21dtv.com/songs/60038483.mkv
次仁桑珠-神奇的西藏,http://em.21dtv.com/songs/60115251.mkv
百灵鸟-深秋的西藏,http://em.21dtv.com/songs/60107089.mkv
刘溪-失去的味道,http://em.21dtv.com/songs/60120367.mkv
曾梦翎-失去的天空,http://em.21dtv.com/songs/60117787.mkv
凤凰传奇-神奇的松原,http://em.21dtv.com/songs/60038482.mkv
黄凯芹-逝去的诗篇(演唱会),http://em.21dtv.com/songs/60039554.mkv
潘林峰-逝去的时光,http://em.21dtv.com/songs/60077653.mkv
佚名-逝去的日子,http://em.21dtv.com/songs/60039553.mkv
英伦希-逝去的青春,http://em.21dtv.com/songs/60080336.mkv
盖鸣晖-逝去的诺言(演唱会),http://em.21dtv.com/songs/60083809.mkv
张伟文-逝去的诺言(演唱会),http://em.21dtv.com/songs/60039552.mkv
陈慧娴-逝去的诺言(演唱会),http://em.21dtv.com/songs/60039551.mkv
吉杰-失去的年华,http://em.21dtv.com/songs/60081908.mkv
郎尼阿彬-神奇的理塘,http://em.21dtv.com/songs/60038479.mkv
