MV,#genre#
肖懿航+萧敬腾-Always On My Mind,http://em.21dtv.com/songs/60094641.mkv
林俊杰-ALWAYS ONLINE,http://em.21dtv.com/songs/60107822.mkv
林奕匡-All I Have is You,http://em.21dtv.com/songs/60132601.mkv
Tinashe-All Hands On Deck,http://em.21dtv.com/songs/60133298.mkv
尚雯婕-A Horses Dream 梦马,http://em.21dtv.com/songs/60129009.mkv
岸尾だいすけ-Of～love Forever～,http://em.21dtv.com/songs/60098307.mkv
TWINS-仲有最靓既猪腩肉＋旧欢如梦+热咖啡,http://em.21dtv.com/songs/60092204.mkv
杨宗纬-张士超你到底把我家钥匙放在哪里了,http://em.21dtv.com/songs/60130460.mkv
羽泉+范玮琪-最初的梦想+奔跑+我的未来不是梦,http://em.21dtv.com/songs/60094637.mkv
张杰-因为爱情来得不容易,http://em.21dtv.com/songs/60126885.mkv
梁朝伟+DJ伟然-一天一点爱恋(DJ版Remix),http://em.21dtv.com/songs/50000174.mkv
Grace+G Eazy-You Don't Own Me,http://em.21dtv.com/songs/60117458.mkv
VIA-You Are My Dream,http://em.21dtv.com/songs/60131118.mkv
高姗-遇见你的时候所有星星都落到我头上,http://em.21dtv.com/songs/60111538.mkv
吉杰+温岚+高明骏+柯以敏-夜会+流年+你的背包+我最亲爱的,http://em.21dtv.com/songs/60094844.mkv
李翊君-雨蝶+泪海+往事随风+明天的明天的明天,http://em.21dtv.com/songs/60079943.mkv
GACKT-晓月夜 DAY BREAKERS,http://em.21dtv.com/songs/60112435.mkv
李泉+黄龄+顺子-旋木+梦一场+勇敢一点+执迷不悔,http://em.21dtv.com/songs/60080625.mkv
陈雅森-我只能爱你到一百岁,http://em.21dtv.com/songs/60114232.mkv
金志文-我天空中的那颗superstar,http://em.21dtv.com/songs/60135844.mkv
中四舞曲-我们之间两个世界+收留+你的样子,http://em.21dtv.com/songs/60090477.mkv
钧泽-五环之歌+北京北京[梦想的声音],http://em.21dtv.com/songs/60133014.mkv
Sam Tsui-Wherever You Are,http://em.21dtv.com/songs/60103815.mkv
Priscilla Ahn-When You Grow Up,http://em.21dtv.com/songs/60112455.mkv
东方依依-我会等着你把我一生交给你,http://em.21dtv.com/songs/60123591.mkv
