MV,#genre#
方怡萍-有心人痴情梦,http://em.21dtv.com/songs/60101362.mkv
潘嘉丽-印象派的爱情,http://em.21dtv.com/songs/60054401.mkv
许佳慧-游向你的海洋,http://em.21dtv.com/songs/60126176.mkv
朱海君-用性命买空虚,http://em.21dtv.com/songs/60084428.mkv
周杰伦-雨下了一整晚,http://em.21dtv.com/songs/60087587.mkv
张宇-用心良苦 high party,http://em.21dtv.com/songs/60054917.mkv
赵薇-雨想哭就哭吧,http://em.21dtv.com/songs/60055712.mkv
佚名-有些话不能说(无原唱),http://em.21dtv.com/songs/60055336.mkv
詹雅雯-用心肝饮的酒,http://em.21dtv.com/songs/60054912.mkv
张四郎-异乡的松树丛,http://em.21dtv.com/songs/60054145.mkv
向荣-英雄的老矿山,http://em.21dtv.com/songs/60081210.mkv
单色凌-雨下的好难听,http://em.21dtv.com/songs/60104859.mkv
詹雅雯-异乡的火车头,http://em.21dtv.com/songs/60081851.mkv
云鸽李霞-英雄的钓鱼岛,http://em.21dtv.com/songs/60079212.mkv
简红-隐形的第三者,http://em.21dtv.com/songs/60113933.mkv
蹇红-隐形的第三者,http://em.21dtv.com/songs/60066534.mkv
张铁+长春虫子-以兄弟的名义,http://em.21dtv.com/songs/60072724.mkv
刘欢-夜,http://em.21dtv.com/songs/60119303.mkv
李章宇-于心不忍的话,http://em.21dtv.com/songs/60079321.mkv
龙千玉+蔡小虎-用心爱过的人,http://em.21dtv.com/songs/60054904.mkv
许冠杰-印象2002(演唱会),http://em.21dtv.com/songs/60054400.mkv
李丹阳-有我在你身旁,http://em.21dtv.com/songs/60055329.mkv
那英-一万一千公里,http://em.21dtv.com/songs/60053758.mkv
曾心梅-因为有你的爱,http://em.21dtv.com/songs/60054305.mkv
花树-遥望远方的你,http://em.21dtv.com/songs/60110486.mkv
邓丽君-夜雾下的姑娘,http://em.21dtv.com/songs/60052666.mkv
佚名-因为我是男性,http://em.21dtv.com/songs/60054283.mkv
孙悦-因为我是女人,http://em.21dtv.com/songs/60090897.mkv
景岗山-因为我是男人,http://em.21dtv.com/songs/60054282.mkv
门丽-因为我还爱你,http://em.21dtv.com/songs/60114166.mkv
熊浩羽-洋娃娃的舞会,http://em.21dtv.com/songs/60052222.mkv
群星-因为是圣诞节,http://em.21dtv.com/songs/60079196.mkv
春雷-药王山的传说,http://em.21dtv.com/songs/60079042.mkv
佚名-因为你因为我,http://em.21dtv.com/songs/60054254.mkv
吴克群-因为你是女人,http://em.21dtv.com/songs/60068930.mkv
张雨生-以为你都知道,http://em.21dtv.com/songs/60054091.mkv
张清芳-因为你的缘故,http://em.21dtv.com/songs/60054251.mkv
