MV,#genre#
陈小涛-清平乐六盘山,http://em.21dtv.com/songs/60034892.mkv
佚名-清平乐 六盘山,http://em.21dtv.com/songs/60034891.mkv
尹光+胡美仪-俏潘安之店遇,http://em.21dtv.com/songs/60034450.mkv
李克勤-请你早睡早起,http://em.21dtv.com/songs/60035594.mkv
陈升-去年在北海道,http://em.21dtv.com/songs/60035853.mkv
江语晨-请你勇敢一点,http://em.21dtv.com/songs/60035593.mkv
张博-欠你一个婚礼,http://em.21dtv.com/songs/60125495.mkv
张博-欠你一个婚礼,http://em.21dtv.com/songs/60122710.mkv
周游格-欠你一场婚礼(演唱会),http://em.21dtv.com/songs/60069716.mkv
甲子蕙-情难忘意难忘,http://em.21dtv.com/songs/60035135.mkv
佚名-青年团员之歌,http://em.21dtv.com/songs/60034754.mkv
曾静玟+范玮琪-千年,http://em.21dtv.com/songs/60094525.mkv
吕方-请你试着爱我,http://em.21dtv.com/songs/60035582.mkv
张明敏-青年人中国心,http://em.21dtv.com/songs/60034753.mkv
伦永亮-情暖情醉情牵,http://em.21dtv.com/songs/60035148.mkv
王麟-去年买了个表,http://em.21dtv.com/songs/60081810.mkv
马旭东-去你妹的爱情,http://em.21dtv.com/songs/60077299.mkv
周艳泓+金润吉-请你继续爱我,http://em.21dtv.com/songs/60103163.mkv
江淑娜-请你记得我好,http://em.21dtv.com/songs/60035565.mkv
望海高歌-牵牛花竹篱笆,http://em.21dtv.com/songs/60099286.mkv
萧磊-千年后会更美,http://em.21dtv.com/songs/60072294.mkv
王艺-千年后的轮回,http://em.21dtv.com/songs/60034123.mkv
蔡小虎+林姍-情难分爱难离,http://em.21dtv.com/songs/60095893.mkv
邱芸子+陈中-情难断梦袜醒,http://em.21dtv.com/songs/60035119.mkv
陈中-情难断梦抹醒,http://em.21dtv.com/songs/60095980.mkv
方顺吉+陈韦霖-情难断梦抹醒,http://em.21dtv.com/songs/60082070.mkv
曾心梅+陈中-情难断梦袂醒,http://em.21dtv.com/songs/60035118.mkv
寒武纪-强扭的瓜不甜,http://em.21dtv.com/songs/60116737.mkv
伍浩哲+陈美凤-情难断断袜离,http://em.21dtv.com/songs/60035117.mkv
佚名-情难断断抹离(无原唱),http://em.21dtv.com/songs/60035116.mkv
陈秀玲+陈中-情难断断袂离,http://em.21dtv.com/songs/60035115.mkv
伍浩哲-情难断断抹离(无原唱),http://em.21dtv.com/songs/60012357.mkv
李克勤-请你不要难过,http://em.21dtv.com/songs/60103351.mkv
夹子太硬啦-请你帮我升级,http://em.21dtv.com/songs/60035537.mkv
陈明栋-请你把我背回,http://em.21dtv.com/songs/60123300.mkv
黄乙玲-青梅竹马之爱(无原唱),http://em.21dtv.com/songs/60057328.mkv
徐良+孙羽幽-七秒钟的记忆,http://em.21dtv.com/songs/60077105.mkv
尚雯婕-倾慕者的幻想,http://em.21dtv.com/songs/60066239.mkv
陈雷-切抹熄的灯火,http://em.21dtv.com/songs/60034457.mkv
韩宝仪-情绵绵雨绵绵,http://em.21dtv.com/songs/60035108.mkv
韩再芬-情蜜蜜意绵绵,http://em.21dtv.com/songs/60035106.mkv
陈雷+谢金燕-情茫茫心茫茫,http://em.21dtv.com/songs/60035090.mkv
王莹+远航-情妹妹情哥哥,http://em.21dtv.com/songs/60115309.mkv
办桌阿龙+苏又榕-情绵绵爱绵绵,http://em.21dtv.com/songs/60035107.mkv
段千寻-全民抗震之歌,http://em.21dtv.com/songs/60035887.mkv
顾莉雅-清明节的思念,http://em.21dtv.com/songs/60122271.mkv
张津涤-千里眼顺风耳,http://em.21dtv.com/songs/60126889.mkv
秀兰玛雅-情路越爱越痛(无原唱),http://em.21dtv.com/songs/60035077.mkv
王俊凯(TFBoys)-七里香,http://em.21dtv.com/songs/60104299.mkv
龙千玉-千里路万里情,http://em.21dtv.com/songs/60034099.mkv
吴琼-晴朗朗的月亮,http://em.21dtv.com/songs/60099148.mkv
大小姐+香蕉哥哥-起立敬礼坐下,http://em.21dtv.com/songs/60034017.mkv
尹相杰-前楼的小姑娘,http://em.21dtv.com/songs/60034281.mkv
唐美华-去看苗乡侗寨,http://em.21dtv.com/songs/60110950.mkv
TWINS-请靠近我一点,http://em.21dtv.com/songs/60092225.mkv
岳菲-清江志珠江情,http://em.21dtv.com/songs/60082038.mkv
贺一航-请记住我的爱,http://em.21dtv.com/songs/60129626.mkv
苏永康-请将音量收细(演唱会),http://em.21dtv.com/songs/60035530.mkv
丁晓红-清江清长阳长,http://em.21dtv.com/songs/60106566.mkv
戴佩妮-七九八九九九,http://em.21dtv.com/songs/60033744.mkv
米粒+谢桐-穷孩子富孩子,http://em.21dtv.com/songs/60085626.mkv
阿四-请回到我这里,http://em.21dtv.com/songs/60112333.mkv
罗嘉良+关咏荷-奇哥再闯情关,http://em.21dtv.com/songs/60033931.mkv
许嵩-千古,http://em.21dtv.com/songs/60115396.mkv
阿兰-千古,http://em.21dtv.com/songs/60113037.mkv
本兮+小伟-奇怪我不懂爱,http://em.21dtv.com/songs/60085577.mkv
九斌子-情歌里的眼泪,http://em.21dtv.com/songs/60115673.mkv
星月组合-情哥哥情妹妹,http://em.21dtv.com/songs/60133752.mkv
星月组合-情哥哥情妹妹,http://em.21dtv.com/songs/60126956.mkv
大庆小芳-情哥哥唱情歌,http://em.21dtv.com/songs/60081862.mkv
红蔷薇+陈岩-情歌2013,http://em.21dtv.com/songs/60097788.mkv
金泽+许佳慧-情歌2012,http://em.21dtv.com/songs/60077237.mkv
CRAZY秀-情歌2012,http://em.21dtv.com/songs/60061515.mkv
詹雅雯-情孤单爱认命,http://em.21dtv.com/songs/60035010.mkv
冷漠+金泽-情歌2012,http://em.21dtv.com/songs/60083658.mkv
崔来宾-秋风里的妈妈,http://em.21dtv.com/songs/60123867.mkv
郝云-群发的我不回,http://em.21dtv.com/songs/60096516.mkv
徐在明-秋风吹秋雨寒,http://em.21dtv.com/songs/60113516.mkv
冷酷-秋风吹秋雨寒,http://em.21dtv.com/songs/60111709.mkv
吴奇隆-奇而浓的狂想,http://em.21dtv.com/songs/60033929.mkv
王玮-期待我们的爱,http://em.21dtv.com/songs/60080287.mkv
丁小芹-请对我好一点,http://em.21dtv.com/songs/60090456.mkv
龙千玉-情的锁爱的磨,http://em.21dtv.com/songs/60034952.mkv
文奎-确定让你幸福,http://em.21dtv.com/songs/60087909.mkv
莫艳琳-齐达内we say hi(演唱会),http://em.21dtv.com/songs/60033857.mkv
阿丽玛+奇力格尔-请到内蒙古来,http://em.21dtv.com/songs/60035517.mkv
阿幼朵-黔东南的七月(演唱会),http://em.21dtv.com/songs/60034333.mkv
佚名-请大家来得道(无原唱),http://em.21dtv.com/songs/60035514.mkv
郑秀文-秋冬爱的故事,http://em.21dtv.com/songs/60035658.mkv
DJ舞曲-汽车专用慢摇,http://em.21dtv.com/songs/50000185.mkv
龚诗嘉-起初只是朋友,http://em.21dtv.com/songs/60034002.mkv
王雪娥-青春阳光欢笑,http://em.21dtv.com/songs/60034729.mkv
TFBOYS-青春修炼手册,http://em.21dtv.com/songs/60103044.mkv
贺世哲-求苍天一件事,http://em.21dtv.com/songs/60085629.mkv
苏有朋-青春期的故事,http://em.21dtv.com/songs/60090181.mkv
逃跑计划-青春没有终点,http://em.21dtv.com/songs/60100490.mkv
叶胜钦-青春就是本钱,http://em.21dtv.com/songs/60034688.mkv
林一峰-青草地溪水旁(演唱会),http://em.21dtv.com/songs/60034653.mkv
彭青-青春多是无奈,http://em.21dtv.com/songs/60077200.mkv
白智英+宋宥彬-清晨的林荫道,http://em.21dtv.com/songs/60112131.mkv
子祺-启程的好日子,http://em.21dtv.com/songs/60063493.mkv
达明一派-青春残酷物语,http://em.21dtv.com/songs/60034668.mkv
菲菲+安徒生+疯闹芯+天狼-情长长爱久久,http://em.21dtv.com/songs/60103542.mkv
左成-青春被猪拱了,http://em.21dtv.com/songs/60135176.mkv
五色石南叶-青·长安青骨,http://em.21dtv.com/songs/60115676.mkv
李艳-请别再说爱我,http://em.21dtv.com/songs/60135377.mkv
佚名-请别再说爱我,http://em.21dtv.com/songs/60035504.mkv
凯歌-请不要再爱我,http://em.21dtv.com/songs/60097780.mkv
于立成-请不要挑逗我,http://em.21dtv.com/songs/60035508.mkv
莫少聪-牵绊一生的爱,http://em.21dtv.com/songs/60034192.mkv
陈柔希-请不要离开我,http://em.21dtv.com/songs/60077266.mkv
佚名-请不要对我说,http://em.21dtv.com/songs/60035506.mkv
林天爱-丘比特的虾米,http://em.21dtv.com/songs/60064764.mkv
张道儒-请别说我爱你,http://em.21dtv.com/songs/60097781.mkv
樊少华-亲别苦了自己,http://em.21dtv.com/songs/60064721.mkv
杨哲-千不该万不该,http://em.21dtv.com/songs/60034063.mkv
高凌风-牵不到你的手,http://em.21dtv.com/songs/60105526.mkv
晓月-牵不到你的手,http://em.21dtv.com/songs/60034193.mkv
刀郎-请不出的告别,http://em.21dtv.com/songs/60089159.mkv
张智霖+HOTCHA-情爱现代事故,http://em.21dtv.com/songs/60092620.mkv
