MV,#genre#
王绎龙-请你讲中文,http://em.21dtv.com/songs/60066255.mkv
黄凯芹-请你记住我,http://em.21dtv.com/songs/60035567.mkv
吕方-求你讲清楚,http://em.21dtv.com/songs/60035795.mkv
吕方-求你讲清楚(演唱会),http://em.21dtv.com/songs/60035794.mkv
罗时丰-请你讲清楚,http://em.21dtv.com/songs/60035570.mkv
陈雷-请你嫁乎我,http://em.21dtv.com/songs/60035569.mkv
明圣凯-请你嫁给我,http://em.21dtv.com/songs/60035568.mkv
曹迅-情浓恨更浓,http://em.21dtv.com/songs/60035146.mkv
何冰冰-牵牛花的爱,http://em.21dtv.com/songs/60062440.mkv
吕方-请你跟我走,http://em.21dtv.com/songs/60035561.mkv
张伦辉-请你告诉我,http://em.21dtv.com/songs/60063386.mkv
艳阳天-请你放了我,http://em.21dtv.com/songs/60035557.mkv
佚名-请你放开我,http://em.21dtv.com/songs/60035556.mkv
肖洒胡+胡海泉-千年等一回,http://em.21dtv.com/songs/60094650.mkv
卓依婷-千年等一回,http://em.21dtv.com/songs/60034121.mkv
高胜美-千年等一回,http://em.21dtv.com/songs/60034120.mkv
高胜美-千年等一回(演唱会),http://em.21dtv.com/songs/60034119.mkv
佚名-千年等一回(快四),http://em.21dtv.com/songs/60034118.mkv
陈诗慧-欠你的幸福,http://em.21dtv.com/songs/60034347.mkv
宋宁-欠你的微笑,http://em.21dtv.com/songs/60081860.mkv
吴宗宪-欠你的温柔,http://em.21dtv.com/songs/60034346.mkv
小贱-欠你的太多,http://em.21dtv.com/songs/60034345.mkv
王瑞霞-千年的思念,http://em.21dtv.com/songs/60096407.mkv
戚剑强-千年的伤感,http://em.21dtv.com/songs/60072293.mkv
乔杨+倪雅丰-千年等你回,http://em.21dtv.com/songs/60077134.mkv
BBF-去你的旅行,http://em.21dtv.com/songs/60132045.mkv
李紫涵-千年的狐仙,http://em.21dtv.com/songs/60083605.mkv
卢巧音-去你的婚礼,http://em.21dtv.com/songs/60035846.mkv
张蓉蓉-请你多搁卡,http://em.21dtv.com/songs/60075753.mkv
陈建-千年的风沙,http://em.21dtv.com/songs/60062255.mkv
冷漠-请你等等我,http://em.21dtv.com/songs/60035554.mkv
杨宗宪-请你惦惦听(无原唱),http://em.21dtv.com/songs/60035555.mkv
阿木古楞-千年的草原,http://em.21dtv.com/songs/60134379.mkv
常安-青鸟的翅膀,http://em.21dtv.com/songs/60034761.mkv
陈小义-去你的爱情,http://em.21dtv.com/songs/60104553.mkv
舒心翼语-请你别再说,http://em.21dtv.com/songs/60035543.mkv
何遇程-请你不要走,http://em.21dtv.com/songs/60112512.mkv
程罕华-请你不要走,http://em.21dtv.com/songs/60064758.mkv
佚名-求你不要走(无原唱),http://em.21dtv.com/songs/60035792.mkv
杨臣刚-请你不要走,http://em.21dtv.com/songs/60035551.mkv
林玉英-请你不要走(无原唱),http://em.21dtv.com/songs/60035550.mkv
李蕙敏-请你不要哭,http://em.21dtv.com/songs/60035547.mkv
张祥洪-请你别忘记,http://em.21dtv.com/songs/60085624.mkv
高胜美-请你别忘记,http://em.21dtv.com/songs/60035542.mkv
佚名-劝你不通醉,http://em.21dtv.com/songs/60095401.mkv
韩磊-千年北盘江,http://em.21dtv.com/songs/60096545.mkv
毛泓艳-请你抱紧我,http://em.21dtv.com/songs/60091549.mkv
毛富珍-请你抱紧我,http://em.21dtv.com/songs/60035540.mkv
隆隆-请你抱紧我,http://em.21dtv.com/songs/60035539.mkv
张扬-七秒钟记忆,http://em.21dtv.com/songs/60131399.mkv
徐良+孙羽幽-七秒钟记忆,http://em.21dtv.com/songs/60072283.mkv
许秋怡-情没有十分,http://em.21dtv.com/songs/60035091.mkv
王识贤-牵袂条的手,http://em.21dtv.com/songs/60034210.mkv
曾轶可-骑摩托的人,http://em.21dtv.com/songs/60081850.mkv
龙奔-全民社会摇,http://em.21dtv.com/songs/60129866.mkv
慢摇舞曲-全民社会摇 (DJ),http://em.21dtv.com/songs/30000601.mkv
张曼-清明上河图,http://em.21dtv.com/songs/60106850.mkv
孙维良-清明上河图(现场),http://em.21dtv.com/songs/60096245.mkv
马丽-清明上河图,http://em.21dtv.com/songs/60083948.mkv
孙维良-清明上河图(演唱会),http://em.21dtv.com/songs/60067333.mkv
汤灿-清明上河图,http://em.21dtv.com/songs/60064737.mkv
鲍乐乐-清明上河图,http://em.21dtv.com/songs/60064736.mkv
李玉刚-清明上河图,http://em.21dtv.com/songs/60034888.mkv
谭咏麟+李克勤-球迷奇遇记(演唱会),http://em.21dtv.com/songs/60035811.mkv
李克勤-球迷奇遇记(演唱会),http://em.21dtv.com/songs/60035810.mkv
陈粒-奇妙能力歌,http://em.21dtv.com/songs/60112363.mkv
秀兰玛雅-情梦梦一生,http://em.21dtv.com/songs/60035096.mkv
邓福如+小宇-前面路口停,http://em.21dtv.com/songs/60114815.mkv
邓福如+宋念宇-前面路口停,http://em.21dtv.com/songs/60112997.mkv
罗蓉-情满华蓥山,http://em.21dtv.com/songs/60101675.mkv
吕珊-奇妙的约会(演唱会),http://em.21dtv.com/songs/60033955.mkv
冼佩瑾-亲密的疏离,http://em.21dtv.com/songs/60116572.mkv
西单女孩-奇妙的旅行,http://em.21dtv.com/songs/60063121.mkv
胡耀华-奇妙的旅程,http://em.21dtv.com/songs/60103527.mkv
杨叶卿-七秒的记忆,http://em.21dtv.com/songs/60099333.mkv
尚芸菲-七秒的记忆,http://em.21dtv.com/songs/60033755.mkv
陈瑞-凄美的回忆,http://em.21dtv.com/songs/60131952.mkv
刘宏杰-凄美的谎言,http://em.21dtv.com/songs/60087389.mkv
张明敏-奇妙的感觉,http://em.21dtv.com/songs/60033954.mkv
王啸坤-琴麻岛的海,http://em.21dtv.com/songs/60034625.mkv
王西-凄美的城市,http://em.21dtv.com/songs/60114694.mkv
许强-凄美的传说,http://em.21dtv.com/songs/60086757.mkv
游丽红-情梦本是空,http://em.21dtv.com/songs/60109498.mkv
龙千玉-情梦啊情网,http://em.21dtv.com/songs/60035094.mkv
苏永康-情来自有方,http://em.21dtv.com/songs/60035057.mkv
苏永康-情来自有方(演唱会),http://em.21dtv.com/songs/60035056.mkv
梁海洋-千里祝平安,http://em.21dtv.com/songs/60112808.mkv
佚名-情路这呢窄,http://em.21dtv.com/songs/60035080.mkv
孙淑媚-情路这呢长(无原唱),http://em.21dtv.com/songs/60035081.mkv
周雅芳+余帝-情路咱来行,http://em.21dtv.com/songs/60035078.mkv
罗文聪-情路作流氓,http://em.21dtv.com/songs/60035083.mkv
林俊吉-情路走到这,http://em.21dtv.com/songs/60072313.mkv
方怡萍-情路这歹走(无原唱),http://em.21dtv.com/songs/60035079.mkv
谭晶-千里走单骑,http://em.21dtv.com/songs/60034111.mkv
凤娘-情浪淹心肝,http://em.21dtv.com/songs/60061519.mkv
南征北战-权力与荣耀,http://em.21dtv.com/songs/60134961.mkv
南征北战-权力与荣耀,http://em.21dtv.com/songs/60133432.mkv
萧煌奇-情路无尾巷,http://em.21dtv.com/songs/60077243.mkv
杨静-情路同心圆,http://em.21dtv.com/songs/60077242.mkv
柳岩-情路透春光,http://em.21dtv.com/songs/60106034.mkv
TWINS-齐来手牵手,http://em.21dtv.com/songs/60092229.mkv
佚名-千里送京娘,http://em.21dtv.com/songs/60034100.mkv
朱玲-千里送花香,http://em.21dtv.com/songs/60089945.mkv
