MV,#genre#
易帆-一世情愁,http://em.21dtv.com/songs/60053660.mkv
易帆+车静子-一世情愁,http://em.21dtv.com/songs/60053659.mkv
车静子-一世情愁,http://em.21dtv.com/songs/60053658.mkv
兄弟汇-一生朋友,http://em.21dtv.com/songs/60065346.mkv
阮民安+周秀娜-一世朋友,http://em.21dtv.com/songs/60053655.mkv
杨子-一生漂浮,http://em.21dtv.com/songs/60101097.mkv
甄子维-一生飘荡(无原唱),http://em.21dtv.com/songs/60053564.mkv
曹雅雯-一生平安,http://em.21dtv.com/songs/60112724.mkv
赵鹏-叶赛尼亚,http://em.21dtv.com/songs/60107244.mkv
罗时丰-永生难忘,http://em.21dtv.com/songs/60066536.mkv
黄翊-一世浓情,http://em.21dtv.com/songs/60053654.mkv
董敏莉-饮食男女,http://em.21dtv.com/songs/60054374.mkv
单色凌-忧伤蔓延,http://em.21dtv.com/songs/60084433.mkv
小肥-有什么事,http://em.21dtv.com/songs/60099205.mkv
DEAD OR ALIVE-you spin me round,http://em.21dtv.com/songs/60074193.mkv
陆瑶-一瞬美满,http://em.21dtv.com/songs/60105464.mkv
黄冰冰-一世明眸,http://em.21dtv.com/songs/60068920.mkv
沈波-一世迷离,http://em.21dtv.com/songs/60119757.mkv
霓裳-月色朦胧,http://em.21dtv.com/songs/60062782.mkv
雪村-夜色朦胧,http://em.21dtv.com/songs/60052634.mkv
周彬-丫山迷歌,http://em.21dtv.com/songs/60107592.mkv
儿歌-颜色名称,http://em.21dtv.com/songs/60089640.mkv
SPEXIAL-忧伤来袭,http://em.21dtv.com/songs/60125006.mkv
龙泽索南-云上拉萨,http://em.21dtv.com/songs/60116424.mkv
易灵汐-云上拉萨,http://em.21dtv.com/songs/60072775.mkv
林依轮-月色撩人,http://em.21dtv.com/songs/60056492.mkv
张洋+王宏宇-一首老歌,http://em.21dtv.com/songs/60081265.mkv
关心妍-玉石乐队,http://em.21dtv.com/songs/60055789.mkv
李永胜-忧伤快乐,http://em.21dtv.com/songs/60054954.mkv
格西亚-银色节奏,http://em.21dtv.com/songs/60124157.mkv
金海心-右手戒指(演唱会),http://em.21dtv.com/songs/60055482.mkv
西子-忆水江南,http://em.21dtv.com/songs/60079184.mkv
陈慧琳-有时寂寞,http://em.21dtv.com/songs/60055299.mkv
阿悄+徐良-掩饰寂寞,http://em.21dtv.com/songs/60052034.mkv
钟瑾桦-与生俱来,http://em.21dtv.com/songs/60124594.mkv
泳儿-一时倦了,http://em.21dtv.com/songs/60053649.mkv
泳儿-一时倦了(演唱会),http://em.21dtv.com/songs/60053648.mkv
程响-玉石俱焚,http://em.21dtv.com/songs/60107937.mkv
沈建宏-遇上ice cream,http://em.21dtv.com/songs/60055859.mkv
喜波-一世红颜,http://em.21dtv.com/songs/60131285.mkv
音乐走廊-一世红颜,http://em.21dtv.com/songs/60093711.mkv
阿吉仔-一生何用,http://em.21dtv.com/songs/60061821.mkv
童丽-远山含笑,http://em.21dtv.com/songs/60079397.mkv
卓依婷-远山含笑,http://em.21dtv.com/songs/60056159.mkv
凌波-远山含笑,http://em.21dtv.com/songs/60056158.mkv
邓丽君-欲说还休,http://em.21dtv.com/songs/60055822.mkv
佚名-一时湖涂,http://em.21dtv.com/songs/60018620.mkv
欧豪-一生何求,http://em.21dtv.com/songs/60130511.mkv
钟明秋-一生何求,http://em.21dtv.com/songs/60126312.mkv
刘德华-一生何求,http://em.21dtv.com/songs/60095188.mkv
应豪-一生何求,http://em.21dtv.com/songs/60092551.mkv
黑妹+李国祥+郑世豪-一生何求(演唱会),http://em.21dtv.com/songs/60079144.mkv
谭咏麟+杜丽莎-一生何求(演唱会),http://em.21dtv.com/songs/60071426.mkv
温兆伦-一生何求,http://em.21dtv.com/songs/60053556.mkv
李克勤-一生何求,http://em.21dtv.com/songs/60053555.mkv
古巨基-一生何求,http://em.21dtv.com/songs/60053554.mkv
陈百强-一生何求,http://em.21dtv.com/songs/60053553.mkv
张伟文-一生何求(演唱会),http://em.21dtv.com/songs/60053552.mkv
雷安娜-一生何求(演唱会),http://em.21dtv.com/songs/60053551.mkv
陈百强-一生何求(演唱会),http://em.21dtv.com/songs/60053550.mkv
咖啡因乐队-银色海鸥(演唱会),http://em.21dtv.com/songs/60084405.mkv
孙翊轩-罂粟花开,http://em.21dtv.com/songs/60089805.mkv
于逸飞-又是何苦,http://em.21dtv.com/songs/60055459.mkv
温兆伦-一生何价,http://em.21dtv.com/songs/60070148.mkv
