MV,#genre#
浜崎あゆみ-how beautiful you are,http://em.21dtv.com/songs/60065609.mkv
比莉-滑步向左,http://em.21dtv.com/songs/60021585.mkv
KCM-黑白写真,http://em.21dtv.com/songs/60020502.mkv
徐良-黑白相纸,http://em.21dtv.com/songs/60020501.mkv
少司命+灰原穷-黑白小巷,http://em.21dtv.com/songs/60069458.mkv
黄品源-狠不下心,http://em.21dtv.com/songs/60020677.mkv
黄品源-狠不下心(演唱会),http://em.21dtv.com/songs/60020676.mkv
胡拾梅-互不相欠,http://em.21dtv.com/songs/60118855.mkv
黄乙玲-何必想起,http://em.21dtv.com/songs/60020333.mkv
佩希-海边戏浪,http://em.21dtv.com/songs/60120316.mkv
佚名-何必相逢,http://em.21dtv.com/songs/60020332.mkv
越剧-湖滨惜别,http://em.21dtv.com/songs/60021225.mkv
佚名-holding back the years,http://em.21dtv.com/songs/60002298.mkv
小宇宙合唱团-happy birthday to you,http://em.21dtv.com/songs/60002064.mkv
思卫(Sway)-恨不痛快,http://em.21dtv.com/songs/60132483.mkv
林俊杰-何必逃避,http://em.21dtv.com/songs/60091432.mkv
逍遥香香-何必伤心,http://em.21dtv.com/songs/60132958.mkv
佚名-互表身世,http://em.21dtv.com/songs/60021296.mkv
吴亚玲+蒋建国-互表身世,http://em.21dtv.com/songs/60021295.mkv
NEIL SEDEKA-happy birthday sweet sixteen,http://em.21dtv.com/songs/60002063.mkv
汤晓菲-黑白世界,http://em.21dtv.com/songs/60085184.mkv
文远+夏川-海邦时代,http://em.21dtv.com/songs/60119599.mkv
紫薇-黑白时差,http://em.21dtv.com/songs/60075734.mkv
苏唯-何必认真,http://em.21dtv.com/songs/60114737.mkv
叶秉桓-好不容易,http://em.21dtv.com/songs/60120394.mkv
张靓颖-好不容易,http://em.21dtv.com/songs/60068309.mkv
方大同-好不容易,http://em.21dtv.com/songs/60019974.mkv
周珍珍-河北人家,http://em.21dtv.com/songs/60072000.mkv
贺一航-何必情深,http://em.21dtv.com/songs/60120954.mkv
程琳-海边情思,http://em.21dtv.com/songs/60019699.mkv
伍华-后备情人,http://em.21dtv.com/songs/60097241.mkv
胡清蓝-候补情人,http://em.21dtv.com/songs/60021124.mkv
张学友+潘玮柏+S.H.E-红遍全球,http://em.21dtv.com/songs/60020750.mkv
易欣-恨不起来,http://em.21dtv.com/songs/60118633.mkv
朴野-回不去了,http://em.21dtv.com/songs/60098435.mkv
糯米-候补情朗,http://em.21dtv.com/songs/60088399.mkv
信乐团-回不去了,http://em.21dtv.com/songs/60064347.mkv
糯米-候补情郎,http://em.21dtv.com/songs/60062792.mkv
佚名-海边情歌,http://em.21dtv.com/songs/60019698.mkv
刘美冰-好吧你走,http://em.21dtv.com/songs/60114431.mkv
周张弛+何泽胜+柳博-红包拿来,http://em.21dtv.com/songs/60064302.mkv
农夫+任贤齐-红包拿来,http://em.21dtv.com/songs/60020749.mkv
柯有伦-还不能哭,http://em.21dtv.com/songs/60019573.mkv
Popu Lady-花边女孩,http://em.21dtv.com/songs/60116468.mkv
刘一-回不了头,http://em.21dtv.com/songs/60022076.mkv
张韶涵-海宝来了(演唱会),http://em.21dtv.com/songs/60019693.mkv
小肥-话别离歌,http://em.21dtv.com/songs/60064330.mkv
林佳仪-何必可惜,http://em.21dtv.com/songs/60020322.mkv
SUPPER MOMENT-话别空气,http://em.21dtv.com/songs/60075864.mkv
卓依婷-挥别旧岁(无声),http://em.21dtv.com/songs/60089698.mkv
张学友-黑白画映,http://em.21dtv.com/songs/60020495.mkv
蓝喆-黑白画面,http://em.21dtv.com/songs/60020494.mkv
彩贝与海-海滨婚礼,http://em.21dtv.com/songs/60101637.mkv
阿雅-happy boy happy girl,http://em.21dtv.com/songs/60002070.mkv
卢凯彤-还不够远,http://em.21dtv.com/songs/60130144.mkv
S.H.E-河滨公园,http://em.21dtv.com/songs/60020456.mkv
蔡秋凤-红包歌星(无原唱),http://em.21dtv.com/songs/60020748.mkv
巫启贤-何必孤独(无原唱),http://em.21dtv.com/songs/60020320.mkv
成龙-何必烦恼,http://em.21dtv.com/songs/60091223.mkv
叶瑗菱-何必当真,http://em.21dtv.com/songs/60020318.mkv
严铮-黑白电影,http://em.21dtv.com/songs/60020493.mkv
莫艳琳-黑白电影,http://em.21dtv.com/songs/60020492.mkv
古巨基-何必打扰,http://em.21dtv.com/songs/60112559.mkv
赵真-何必当初,http://em.21dtv.com/songs/60088699.mkv
郑中基-悔不当初,http://em.21dtv.com/songs/60022262.mkv
王识贤-悔不当初,http://em.21dtv.com/songs/60022261.mkv
佚名-何必当初,http://em.21dtv.com/songs/60020317.mkv
叶倩文-海边独唱(演唱会),http://em.21dtv.com/songs/60019697.mkv
大哲-何必痴情,http://em.21dtv.com/songs/60020316.mkv
文夏-河边春梦,http://em.21dtv.com/songs/60020453.mkv
吴卓羲-黑白变奏,http://em.21dtv.com/songs/60020490.mkv
李蕙敏-横滨别恋,http://em.21dtv.com/songs/60020736.mkv
LIFEHOUSE-hanging by a moment,http://em.21dtv.com/songs/60002057.mkv
邵兵-和爱走散,http://em.21dtv.com/songs/60020402.mkv
李菓-还爱着你,http://em.21dtv.com/songs/60085219.mkv
华少翌-还爱着你,http://em.21dtv.com/songs/60075885.mkv
郭采洁-还爱着你,http://em.21dtv.com/songs/60068341.mkv
李果-还爱着你,http://em.21dtv.com/songs/60064335.mkv
苏醒-黑暗之光,http://em.21dtv.com/songs/60099460.mkv
雷光夏-黑暗之光,http://em.21dtv.com/songs/60020486.mkv
阿杜-惠安之春,http://em.21dtv.com/songs/60022303.mkv
AQUA-how are you doing,http://em.21dtv.com/songs/60082191.mkv
4Minute-Hate,http://em.21dtv.com/songs/60122326.mkv
4Minute-Hate,http://em.21dtv.com/songs/60119086.mkv
ENERGY-黑暗时期,http://em.21dtv.com/songs/60020485.mkv
童丽-寒傲似冰,http://em.21dtv.com/songs/60075661.mkv
佚名-寒傲似冰,http://em.21dtv.com/songs/60019898.mkv
蔡国权-寒傲似冰,http://em.21dtv.com/songs/60019897.mkv
林俊杰+阿信-黑暗骑士,http://em.21dtv.com/songs/60075731.mkv
2NE1-HAPPY,http://em.21dtv.com/songs/60098976.mkv
